Ruid,Category,Dname,NameKo,NameEn,ColorHex,GroupId
0384c9ca12ab498aa76f34ed13c2c91c,hair,hair-8445,초록색 베로니카 헤어,,#84b271,hair:3d5cc91b7824
733883aa5add45debdaa23c1d2f6ca94,weapon,onehandedweapon-2972,,1702795_dummy,,
f1629d917abd462f8437100066fb56f8,hair,hair-8801,초록색 반듯한 헤어,,#b0ce9e,hair:869611a60a76
7a7b5e7529274fe28e6d10d0c255320b,hair,hair-6764,빨간색 블링 소프라노 헤어,,#c07a9d,hair:7837cf57f928
1fde95831ceb4290bfe1227dfce9e9a1,longcoat,longcoat-1802,찬란 초롱,,,longcoat:195e395e79fd
a049d2b151a048739885589fbebb632b,hair,hair-11584,,Black Asymmetrical Bob Hair,#8a7776,hair:cfb2f99cadc9
16f8c6e8863243a6b22b76310a1ca900,face,face-6304,,I Know Nothing Face,#6b9137,face:59ac4bd198b1
61590fd188004ed98ba3d75ea10009a2,weapon,onehandedweapon-139,레드 웜헤드,,,
6a2a34fa465e4daaa59adb70e43cd1fc,eyeaccessory,eyeaccessory-55,사이클롭스 아이 Lv.1,,,
be5477e6c75640609138c8a60a2e9390,hair,hair-11964,,Green Billionaire Hair,#23b512,hair:3defc61f163c
dc76abcd93344e56bf01dfae30bd5134,cap,cap-1669,승리의 자쿰 모자,,#220f06,
b0af43fe34734cabb06391179451d860,hair,hair-4288,주황색 시엘 헤어,,#fcb268,hair:cbb0583006e2
667687656a2f499c84cd5c4e06f7733f,weapon,onehandedweapon-2943,,Blazing Sword,,
4969431f115f481786ba453cd9745c48,face,face-3628,새초롬 얼굴,,#8546d6,face:ab1823d4310d
cd015efa78b049da983ecaae34203d43,hair,hair-12154,,Purple Clean-Cut Short Hair,#483cc6,hair:d3a56cb0d8c2
99add1ac025642ba8f5e1cf98a77cf61,hair,hair-3716,노란색 바람머리,,#e3dd05,hair:c52e1ba706d5
5a0a4e9521de49f9ba5bf18e868ea9ff,hair,hair-2148,주황색 도끼 머리,,#c76012,hair:3dcc2d99d7ef
b1e8c6a49eb8452d98f95009739b73fd,glove,glove-307,브라운 레더 아머글로브,,#30211b,
ffc2e8b3052a41a5990c9b785ffa57a0,cape,cape-693,쿠키 베이비,,#b34e3f,
2c8fe203ed25435eb39092af809057db,hair,hair-1120,초록색 플립 모히칸 헤어,,#94b903,hair:415bbd4059aa
01d5cf9f2c814a5bab5606bb526799c3,hair,hair-50,갈색 토네이도 트윈 헤어,,#ba7955,hair:f4c2419c1127
08bec6c7747d4a16b522796c2c6bc9fd,cape,cape-723,,BasilMarket Billionaire Balloon,#e18e0c,
e08006fe6fe4400f91880036c56cf8f3,hair,hair-5472,검은색 실프 헤어,,#716071,hair:0540c838d7be
46cceccc0611444e9d6026eb601a6a5f,cap,cap-551,화이트 타임,,#bbcada,cap:263fea428c72
5f606fda66e245408e07b25c810df5ef,hair,hair-2273,초록색 로프이어 헤어,,#5eaa7b,hair:6e45734dd641
6b8e0409c6ca41e59703903c249e2f31,hair,hair-2562,주황색 둥근 월화 헤어,,#ae504e,hair:12fc98398485
3801aadca1d94ac0835648d99756b1ef,cap,cap-2551,크리피 스컬,,#5f2795,
d545314d6e8f4874aa922c2445500d96,longcoat,longcoat-2718,,Forest Glimmerfox Outfit,#186284,longcoat:af9ae710971b
8ec779c760f840ffafe97c68450c5e45,hair,hair-3430,갈색 동글동글 헤어,,#a9682c,hair:1862a6ec74e4
c805ef092a4540ccbc8010fab4bc7d23,cape,cape-474,공작깃털 망토,,#186cc8,
51bec01dd93e47a5a2cc95b0b7b2901f,faceaccessory,faceaccessory-535,,Musical Note Face Paint (Purple),,
3f0baa55bf0c490d9b9ac366e0b9ebdf,hair,hair-1528,주황색 눈 간지러운 헤어,,#f35c00,hair:ba0d304941ba
f04eaa99975147009f1a1d0aeb19d665,hair,hair-12635,,Short Sporty Hair,#b92626,hair:cae6a90f1097
8327e521ca904c988e68c3364b8d69b4,shoes,shoes-461,블루 하프슈즈,,#2679a0,shoes:abff3404333a
9b91c48932864e6a865535f36ad02355,face,face-8576,,Puffy Face,#6d6cd0,face:6b4302c87785
cdc5bffffef0435384678c2e4bfe6f59,longcoat,longcoat-2693,,The Kingdom Dress of Queen,#0d159b,
bc5478ebff904ea09391452f8cc9c1fd,twohandweapon,twohandedweapon-1212,메이플 이올렛 애쉬로드,,,
a03b1da27a6b4e02a2e113eb568f8060,hair,hair-3881,노란색 언밸런스 컬 헤어,,#f5c00e,hair:e9fb225482a4
167d4cc8d85945239c8e342f81278b15,cape,cape-740,,Round-We-Go Mirror Ball,#5c2688,cape:06538b0b7f13
24ccaef763564318b62d25eb59caedb7,hair,hair-6380,주황색 온화 헤어,,#d77a72,hair:53a1921a1ef2
07491e1b4fd24cfbb190bb53be673273,hair,hair-182,갈색 아이돌스타,,#8f7144,hair:4eaad1a1a9b2
16dade14dc854de6bfd58bed1b40ed52,hair,hair-9769,,Lily Wave Hair,#389523,hair:83264f65762d
547008fe03814fd7a806bcf955f0fb66,twohandweapon,twohandedweapon-1839,,Mithril Titans,,
b084ae8ae3e14aa09d3697e9151098c5,hair,hair-4295,보라색 헤네시스 헤어,,#7b3dc2,hair:b21cd100852b
70c9507a004e423785216e18cad84a3f,twohandweapon,twohandedweapon-923,앱솔랩스 슈팅보우,,,
9bf17f56dd9648e28f5eccf352af5966,hair,hair-3779,주황색 와일드 롱테일 헤어,,#8d5924,hair:1310e84e3e18
3b802bc3107b468cbbf475f8ff4b3a43,longcoat,longcoat-1450,몽글 딸기 소년,,#57ac9b,longcoat:b993fa5b6043
e4f7d373073042b1b4252b038654de09,face,face-9755,,Soulful Gaze Face,#d32041,face:5004ba884658
9b0c3c94d2164af7979ae2eff414b477,cap,cap-3253,,Zenith Bandana,,cap:9d78fab869bc
e645cc09f4a342d5a1a1ea96f69ab163,hair,hair-12487,,Ultra-Bubble Hair,#eea04d,hair:3f6af8ab34f3
84734b09279a4b068583651427858932,face,face-1809,잔잔한 얼굴,,#707070,face:0bb3ebdfc586
986005f176a646359711d6d7bbd872d1,subweapon,subweapon-86,특제 레이븐혼 섀도우 블레이드,,,
a20c258a5f61437db353323d3abe7d3a,hair,hair-3910,보라색 모즈헤어,,#b804da,hair:c47c1e8005b6
b52ba3ac9b5043f7835d7de0853b5f5d,hair,hair-4398,주황색 바보소년 헤어,,#ad503a,hair:7ed86c58d665
c62dab18219c468ba8d62d7d00dded4f,hair,hair-4792,초록색 리본 웨이브 헤어,,#6c866e,hair:99a21ddc51c5
b9b13ce387a14cdb82d9304dd8fb7e19,hair,hair-4490,,not-found,#dc971f,hair:4c24f6525640
0bdc0790412241d5ae4887b4b3986129,longcoat,longcoat-63,시원한 눈꽃,,#192952,
419ef8ed8be64cba8d35b874fb9ece62,hair,hair-1585,갈색 초코 알사탕 헤어,,#cf8c67,hair:600e68dbd52b
96441b50575d4e5eac66e9fc84b6e922,face,face-2036,매그너스 얼굴,,#555555,face:abbd6bc94912
c9b3f65d22ff456ea9d68352c07c3669,face,face-9303,,Rhea Ocular Mod,#41ca27,face:c2aec687d917
55e597f735b24f53b18af6f433503d12,cap,cap-670,초록색 좀도둑 털모자,,#2c822c,cap:940c0df6c1c4
65e4659667b749fa83da309e735d902e,face,face-7646,,Crow Face,#40aa1c,face:ae203fb481d5
09983a1794b14dd0a19a14340dcc3688,weapon,onehandedweapon-2136,꿈꾸는 민들레,,,
6a8abf15e8944155b0f292ff82f3e468,weapon,onehandedweapon-2954,,Arcane Umbra Staff,,
2eeb2c0f8b284e7ab4244d957766ef96,cap,cap-2776,,Blue Maple Bandana,#0365e9,cap:3fb197c11fc7
fa321ec6d2234f5e9333d40b2126b83b,face,face-10102,,Happy Docile Face,,face:c510a289d9dc
92c59273e3494ed1b8a4f358b2cf7d75,shoes,shoes-1295,기억의 흐름,,#0a0d23,
2f68ec0280544df4928559f1852b602a,hair,hair-1188,빨간색 풀잎여신 헤어,,#d01f2c,hair:2361eb37dfa3
3a3e379140d44ebda5b73b8dea3cd2ec,hair,hair-1426,검은색 똑단발 헤어,,#545470,hair:2324ecf97de0
429ccf0a61c949feb4f28c26a2159aab,hair,hair-10321,,Green Princess Hair,#d1cd2d,hair:5930ffd15b2f
82a6e61495504f36bc81f29b30ac8e08,cap,cap-2486,캐슬 래비츠,,#faed47,
b349d0ff017541e88c2222de4b524cbe,face,face-8947,,Pie Face,#1c489a,face:32f1a6e0ed7a
785fed83a8f64ccd8aec3cec86772da8,cap,cap-961,브라운레더 오션 햇,,#71533e,
96b95834bc254868ba74148c9c431237,faceaccessory,faceaccessory-416,미궁의 기억,,,
e63917c3c5e44f2194c230a3d2cf6e5e,pants,pants-558,운동회 우승팀 하의,,#055898,
9b619fb995eb4b51af48d782c79d9315,hair,hair-3767,갈색 트윙클 헤어,,#ce5b5a,hair:2dadfe6e9b4a
b99aeb1022d44ca49cb8a8f5c39fddd3,hair,hair-11883,,Two-Tone Bangs Hair,#b0b63d,hair:eecd7249aaf9
3082acd3e3a848a39cdbec79533a17db,hair,hair-1217,갈색 마롱 머리,,#ab5d43,hair:d4b90b7b200e
acc3e831478247ee85b12924a197e46c,twohandweapon,twohandedweapon-2386,,,,
50de16a0688c441ebf7ff428223c2b8b,hair,hair-10509,,not-found,,hair:6d0608dfcd9d
5b8eaa25672c41078254d744b430837c,hair,hair-10665,,Blue Little Prince Hair,#769bd5,hair:e5d24b386a4c
b46001ba3c264e5ba71395d4ef40d725,hair,hair-4389,갈색 별바다 헤어,,#daadad,hair:c6004ec942a3
9983a23b284348f48bd084c3c146c6f1,cap,cap-3246,,Wild Eye's Gas Mask,#4d2f1d,
39d8dd63e5da4b6a9703ef60f9f57893,longcoat,longcoat-1664,제롬 한벌옷,,#4a372e,
a1a73d95a3f143ef828f1f3208ba0556,glove,glove-623,,Yellow Marker,#fbf02f,
d84a5d0afaa342869e5a73fb5243e6e7,face,face-9543,,Lazy Grasshopper Face,#bfbcc5,face:7fb885eda77f
1c8099f5432a4f2bae414d5fd2fdfaff,hair,hair-726,검은색 프린세스 헤어,,#876797,hair:3a2d14f91ee3
2e8dfa237f5f4acea20755ad9232ab5d,face,face-632,,not-found,#933c10,face:a093df9fe24f
efc68342d513468da612a1cb9b1546e7,eyeaccessory,eyeaccessory-154,별무늬 안대,,,
6540c41b9981446ca89031d836bc543d,hair,hair-2403,파란색 뿅뿅이 헤어,,,hair:053426dad0a0
1780b7d2c7fc43eb80a7299b98968763,shoes,shoes-74,에반 골든 부츠,,#a70000,
789b92ae019346dbae208154dc69cac2,hair,hair-8998,빨간색 여울 헤어,,#e68ba0,hair:59ac14ce6710
ba01a81da7c841319f5982bf6ee32d56,weapon,onehandedweapon-2026,광선검 그린,,,
681f1db2957b43068c020e897cb011c1,weapon,onehandedweapon-2289,잊혀진 영웅의 너클,,,
28f7d6c4ddcf40c28d0f62e18d7ee98b,faceaccessory,faceaccessory-503,,Facial Powder(red),,
68d864fe9585412ebc48912d85f4d7c8,hair,hair-10812,,Lunar New Year Illium Hair,#9d5147,hair:fb127c70c734
cead7fa1ae124098b886faa43708c4f3,cap,cap-3484,,Mermaid's Sorrow Scale Hairband,#4eb6dd,
9b1975e6537c4f3cb8720e61d1974a5d,face,face-2108,남자얼굴17,,#902425,face:a649d1be3b7a
a9a329f2760e469bbbc4e87dcba14e20,weapon,onehandedweapon-1120,붉은 채찍,,,
9d463d92ba834f45afc4273f3309a1df,face,face-2141,루시드 얼굴,,#aa5d2f,face:36bd9b06e9d3
b8e39f9f12dc4dd2bebbbbf97391e1db,cap,cap-1388,다크 필퍼,,#393939,cap:1a3a1d95c577
3e87dba7c2234b2ca9c03c1a3e0967bb,weapon,onehandedweapon-3307,,,,
4ca01c3157ad4e4a98b9c20b1204f661,face,face-1042,강인한 오드아이,,#6d6d6d,face:c48e3aeb6434
a83d605f16ca48e68d68a632d8226ac8,hair,hair-11686,,Orange Wild Hunter Hair,#e58a25,hair:a93c18d64d65
6736b9d2860e4ac9a25f69e443219b82,hair,hair-10790,,Jax Hair Mod - Purple,#5c259b,hair:e8eff0d9de9b
a2846120f20742b6afbaa88b653bcd64,glove,glove-283,블루 로린,,#3561c6,glove:bf52d8ecc6f6
cad7bf178b1749d99b4e1b38522cbd83,hair,hair-8040,검은색 뉴 론도 헤어,,#6b6b7a,hair:ab469b8f89a0
97efc12696864017bf22b068cac9e247,face,face-8492,,Mom's Smile Face,#a4a4a4,face:42a2a4658576
b1c19685bdce4c158f1d7e2fb2234763,face,face-8922,,Bushy Brows Face,#a3131c,face:b24c7e26fc6d
cbef7dd4b5964a929abcbd8778c608d9,cape,cape-483,로켓부스터,,#d3a254,
e88c922ac6444a52aaba948b5301012b,weapon,onehandedweapon-3207,,Last Unwelcome Guest Dagger (LUK),,
00e74b3a06754e7c9b1d2a067a379fca,face,face-18,블러셔 얼굴,,#b2192a,face:4352c1a8bd18
b3204105743c4222a40029048ea9c0fb,cap,cap-1350,흑견랑건,,#2d1c0c,
36a75514b5b94ebab525230a8e3a9ed6,cap,cap-429,블루 체크 헌팅캡,,#233334,
87e1393459bb4428be7fb8fc65a055fe,shoes,shoes-1011,미스터리 스텝,,#5e5559,
30f7df32b71e4343b3b954aa05ad3f11,cap,cap-382,군인모자,,#262210,
80bb23b891694847b78df34761970491,cap,cap-1016,엘프의 귀,,#ea9d3f,
6b42b9e54c9145cab32e532721e3effb,twohandweapon,twohandedweapon-906,스칼렛 배틀해머,,,
c14aebc0db05489aa91ba2f9fa7d6e5b,longcoat,longcoat-1049,라이징스타 딥블루 배기진,,#2a5589,
9a3f6d905dd44f82b78d847646b56bce,hair,hair-3733,검은색 카리스마 비치 헤어,,#4f4d4c,hair:8cb50460bac9
41e30a000e0f46a0ae8b685b2ab11e31,face,face-7074,,Precious Face,#936b51,face:c4474638cb60
fbf54985ae7e4805973c9b0fe39b9e71,face,face-10136,,Naricain Face,#001200,
125a67d0fbcb4667b1fefd19459e4c85,hair,hair-456,검은색 호잇호잇 헤어,,#77848d,hair:6682f7a63b5b
3dd5e8a18c7b4edab125eb0c03e25ebd,face,face-6990,,Sexy Sharp Eyes,#7c390f,face:43597fafba35
c8ddef456a474056a13663a749928996,glove,glove-351,스틸 실비아,,#575756,glove:2d10f31ca594
3d26668e5ed6446cb868e0e942a49afd,face,face-6974,,Faint Smile Face,#5137b6,face:9e37a0dbd768
ba0cf83a133d48709d6704aefe23ecc3,subweapon,subweapon-19,메이플 크릿트,,,
b97b6caaf55f4547a6d83ed2a9725156,hair,hair-11894,,Noble's Holiday Hair,#dc8067,hair:25f7d7981fd5
0e26c84550c94c3aba883db806dd0b20,cap,cap-114,청복건,,#1228c0,cap:f2cb65524cef
f7f7773160c742fe8c3c08b86ff82f1d,face,face-5097,촉촉한 얼굴,,,face:d89b0d86b448
8893a8cedf2840b888c71cd03ed67297,hair,hair-3287,검은색 바람머리,,#717171,hair:c52e1ba706d5
4af6fd491cce4781887a0b983cc10271,earaccessory,earaccessory-200,,Commerci Earrings,,
4d67f19d577446d5953f5e0722a48ded,hair,hair-6560,보라색 꼬마야 헤어,,#ae5fda,hair:dd3437e66b24
560a4a2e7aa94e6aa4033802b8d735f5,hair,hair-2066,주황색 컨트리 헤어,,#d0590a,hair:204e4bf4c303
1eddabb987034babbad44e134ec28f39,weapon,onehandedweapon-2130,퍼펙트 베이비,,,
82dc299832a84ff8bf72113a21ca1990,glove,glove-225,얼티밋 장갑,,#560bde,glove:e88f43a11ae9
3a43a35e7f81489ab7f9062ad6e2653c,cap,cap-448,메이플 2000일 두건,,#d90404,cap:7d81ac93c92e
05eebca580de4d62819d45752de2c7ed,pants,pants-15,브라운 피에르타 치마,,#a7731f,pants:9a438f24c2a9
c641b998859f4a488064fa8fc93b0c25,hair,hair-4796,노란색 설아 헤어,,#daa513,hair:2530bd59ddf8
0f56e4d109b346c88ae06f40997215b4,hair,hair-9691,,Drowned Rat Hair,#e4b96c,hair:178c5a0fe7b5
639643b61e41499abacb1609a4d038d4,weapon,onehandedweapon-2940,,Toy Pinwheel,,
e2724bf7aa9a4b8cb7325295fd873de6,cape,cape-946,,Stirgeman Cape Mk II,,cape:f289d913b9c0
901381a5c22946ada0c4ed4940f2fa5c,cap,cap-1119,오딜 티아라,,#101018,
7964bbe746144dabab45dceaa4ae5c87,face,face-7990,,Beast Tamer Female Face 1,#5fb810,face:7956079cc68f
a0c1a07fe5f44cdcb200087ff1ed069d,face,face-8660,,Onmyouji,#c0c0c0,face:8435df1d453d
9022e807c29d435e92552f9e23297d6b,face,face-8354,,Munching Face,#5c2ca3,face:7265557a7b3b
7f2187919da34113ba12955f034d2d0c,hair,hair-3074,파란색 에반 헤어,,,hair:fd60522eccbe
448ce963587e4fb298b29a5cb0207d76,weapon,onehandedweapon-3314,,,,
e490c7f7648946e2828647df0ce9b1a9,glove,glove-405,자쿰의 돌주먹,,#23140a,
6f0c90346e444256b92e56531057a9c5,face,face-1503,시그너스 얼굴,,#2a9961,face:9a442384d27f
053fc99d7b9a4abfaff60a6347c73c0f,longcoat,longcoat-35,부르스 타이즈,,#efef01,
a0e4bd7c6fda4f168d97e72997c227b5,face,face-8663,,Coy Face,#4b4b4b,face:d7cc7657d7f9
a8f555328bca4745a881a93346b9be38,cap,cap-1303,펜살리르 배틀헬름,,#0d0e18,
8debcc68dfe946bdb91ef2d157ee3d48,shoes,shoes-509,빨간색 야구화,,#b13915,shoes:d2ce1f2bc0c3
1af2b5a23a534d9cae908622583e4c81,cap,cap-2701,,Chunky Cable-Knit Hat,#683c5c,
e061fbfe8d014f0fb1678bed2614efb8,hair,hair-5440,갈색 아프로,,#705409,hair:97b991fd2e82
6ed70217c5ac49af82cc458527bd9b61,hair,hair-10893,,Purple Female Jett Hair,#ab38de,hair:0b498703c13e
5c68b79153ca4050acff89f7bab2ae0c,face,face-5706,웡키 얼굴,,#970497,face:aa5e60920453
339c34d718ee4aba8344650ed9cd9bc0,hair,hair-1286,갈색 별구름 헤어,,#e160b2,hair:a79725705705
7730f5cc8c234c52b356e3f767984389,weapon,onehandedweapon-879,파프니르 매직 건틀렛,,,
85711d6fdb2744949b1e697559d6539f,hair,hair-11204,,Purple Saturday Special,#c90269,hair:b90d2827d85a
20e3db8b0e004ae7a229822aac312a9b,faceaccessory,faceaccessory-41,[블랙] 블레어 얼굴장식,,,
b6cec14a891d4eb6b1ddb54fb5a25ae5,glove,glove-632,,Blackgate Gloves,,glove:c88e6d17e5b7
aa42615378de4ff5820d41cfa52e6240,longcoat,longcoat-1534,별빛 연구가,,#1a2257,longcoat:1bb1b79fa74a
23c20bb0629c445a9fdeb8426021c425,hair,hair-905,갈색 무사 헤어,,#906949,hair:4aa7eed531e7
f774322222fc41cc8e296ba2db35cbbd,hair,hair-12743,,Kat Hair Mod - Brown,,hair:d65ef1f540cc
2d7bd847e3bb442ab63f962319f09305,weapon,onehandedweapon-2829,,Maple Flag,,
ac02d9eb84dc4c4197dfce6721c6543c,shoes,shoes-1141,이른 하교,,#981125,
f658883617f04d8aadebbd32d70d22c5,hair,hair-5984,보라색 바보소녀 헤어,,#595dbd,hair:91fd29e6ebfa
8cd86da29bb5479db5a53aa8f7eb8315,hair,hair-3396,갈색 안보여요 헤어,,#a96f54,hair:f56452f030a9
5eb3c18b933e45eb8857a5a8ffc0ef83,twohandweapon,twohandedweapon-1535,앱솔랩스 에인션트 보우,,,
a6505696396d4755b909fc52c8d3df58,glove,glove-629,,Pink Marker,#e517ac,glove:7fe07b1bc321
3f79df4e72c04937a8b74435607a4520,glove,glove-566,,Wise Visitor Gloves,#bbc5d1,glove:05a86f2764f0
4a4fe03dca1b484cb31c475217ee0229,longcoat,longcoat-2251,,Blade Overall,#040202,
d74da5761df7415388a9c5a93d155e67,hair,hair-5201,검은색 월광천녀 헤어,,#634b51,hair:58ca7f2a630b
2729117785064d6caeaa98d88afd8dff,hair,hair-9376,초록색 바이퍼 헤어,,#77a821,hair:3973e910ead8
15ac96c26384440dac03ec77863a7a3d,face,face-290,남자얼굴12,,#3365bb,face:04b743784826
de415ed6321b4380b2ecc999bbaffa1b,longcoat,longcoat-2754,,Blue Shiny Suit,#0d1b3b,
27d82c5bb10242cd839d9dc7d3116a39,face,face-6585,,Tiny Nose Face,#030303,face:c7f528d1bf2f
123d6daa036e4b4889099b6b01ce2d02,face,face-6232,,Hopeless Gaze,#505052,
02e61fe7a68644a5b27bfe34ffd8e732,hair,hair-9536,,Wiry Hair,#e795a4,hair:faeec832f3a5
e30d650a918d496e94b4fd9d033fd24f,hair,hair-12463,,Kimono Up-do (M),#9743d9,hair:ed0191bd383b
b7ec88665cad4e26b93779b0e1a5a72d,hair,hair-7045,검은색 꼬마야 헤어,,#2f2e2e,hair:dd3437e66b24
369688ddebfa4dc1ba8ea7cfafc5afc1,longcoat,longcoat-2178,,Thai Formal Dress,#42211f,
7225fa970faf44f7b13b26fe89a689a4,hair,hair-2720,파란색 파르페 헤어,,#5889d2,hair:8056f34b267d
8f03ace9a3b245faa9d2d0a88ba127a6,hair,hair-3451,주황색 무사 헤어,,#d36c30,hair:4aa7eed531e7
13fa225ca1754184bcd341fe21eb44c8,glove,glove-542,,Flamekeeper Glove,#780202,glove:3611db1ef983
6f628ea3567941219d73a176d988cd59,hair,hair-10904,,Yellow Choux Hair,#db8f0f,hair:394a3debf30a
dd8a986ec4554a57aa384e507f5265d2,hair,hair-7220,주황색 윤슬 헤어,,#ab5772,hair:67e549d7d63e
e957a32c6dec4ef4b439da676029d5d6,cap,cap-2392,핑크 모래 선캡,,#c77985,
f3d10eb75d974abcbe38729e77b7f5f9,face,face-5525,루어 얼굴,,#12011a,
6c378e7998d84464bfac62d5d95681b6,cap,cap-3034,,Super Zakum Helmet,#0c0603,
d0aba668aeb84ab7abd6e3454381af10,glove,glove-356,그린 마커,,#3b752a,glove:09d69539e980
cdef574fb8524241b0fc6e30d1aaf9a0,face,face-9363,,Apollo Ocular Mod,,face:b4f04119f6cc
02295276c5b64e508396a5f2b928bb03,hair,hair-9530,,Brown Billionaire Hair,#ae4d1d,hair:3defc61f163c
81c2c797c0be46bbb991af91497ab514,hair,hair-6793,초록색 비스트 헤어,,#aac198,hair:437ce94d843c
3edacd198b584c349ffbf7ac4cb86c45,hair,hair-1522,보라색 쁘띠 양갈래 헤어,,#994da1,hair:e1653c17c3be
ad6c9c4d989944beb1d3ee4c0fd03661,hair,hair-4206,초록색 땋은 깜찍이 머리,,#66a92c,hair:a3a41b134170
9549d03dff6b4a5cbdc96b39754270df,face,face-2021,호전적인 얼굴,,#de1aaf,face:149cb161fc66
c4f464cd7f8a40e9b48f64d6d1d40202,weapon,onehandedweapon-3436,,,,
75a69731dd7c4e48b11788f481001deb,hair,hair-2814,파란색 소프라노 헤어,,#67a0d5,hair:84bfb2b3f30b
7f9c36ea15394676a970757b6a1939aa,hair,hair-8773,빨간색 블라썸 헤어,,#e48ea8,hair:f5e1ba61d56e
4138ec16ac0e4850bed3ac830cc6fa1c,cap,cap-2554,은발 스우 가발,,#b6a290,
c59802aa213d4c78b2585ca9ad454e53,shoes,shoes-1116,카트시 부츠,,#06060c,shoes:da807f4a7f94
01537b11754145b080458549f90a16c9,shoes,shoes-944,하늘 슬리퍼,,#78bfea,shoes:6408c21dbe86
5a32090e67bb4b29bfe6368687f39b89,face,face-7453,,Sullied Face,#1ea22d,face:9a87319f7b23
7eda2bd9376a4d3f807bafec4c780b23,longcoat,longcoat-678,오렌지 칼라스,,#cf5c03,longcoat:0ab937d9bcb9
fb1219b0fc2749009fd446996ede71d8,face,face-10113,,Tender Gaze Face,#21991f,face:3b0cee91250b
59d70c186fc3483e8b87ee281f3ba043,hair,hair-2146,파란색 스트릿펑크 헤어,,#4f84b9,hair:740d0bb60fd3
1973922e07dd4c15ac99dc12f701b8ac,face,face-3531,파리한 얼굴,,#309e8c,face:a093856a3868
01fe85fbb39b4437991584781581f35c,faceaccessory,faceaccessory-483,,Fierce Battle Wound A,,
59ca72016e0d4218885ece86bc1c225e,hair,hair-2140,갈색 리본 블리치 헤어,,#bd7143,hair:916e703fbe58
f4f5181423044d64a65f4eeae98d87e7,face,face-4964,호크아이 얼굴,,#a21b1b,face:29b49058f57b
ecfd36dbe8f24504901d25b3a538fbff,hair,hair-5747,보라색 사이버네틱,,#744aa5,hair:c393dbc032a7
d8192c7154ab4b0582abd633d576ed32,twohandweapon,twohandedweapon-2119,,Hunter's Bow,,
b864235894224400aed886ef4b88c9f1,face,face-9038,,Sky Face,,face:9d80928c0cb1
3d513858b5fd4fdf9f34c553846da3f8,weapon,onehandedweapon-2164,크리스마스 트리반지,,,
e16d523d93e64737a6a318551c0c41c4,hair,hair-5477,빨간색 리본 머리,,#e6221d,hair:7005df8bbe00
98685acb16474323a742dd53b6dfd3b3,weapon,onehandedweapon-1594,브히제르 파선,,,
52270ae416a1423abf934516db996784,longcoat,longcoat-1934,앱실론 친위대 제복,,,longcoat:d949f2bffee4
50b5077e156c46778ef1b061dc1f3735,hair,hair-10516,,Cain Hair,#d1815d,hair:321b43be4632
aaa9213e87c0454aa00417c240b66733,coat,coat-428,스마트 니트조끼,,#1b1b21,
5167b873206644beab73b02fd1a86569,face,face-5565,칼리 얼굴,,#bd3177,face:06aed61953bb
2eae8f22072544cfa893a6a791a439f2,longcoat,longcoat-249,멋짐 백만볼트,,#1b1b34,
259196892938472b83b722ee35b2eaf0,hair,hair-6381,빨간색 다크 포숑 헤어,,#933b5a,hair:02092de21250
7227c2bc41bc4d4ca0e9377d5c413a8a,hair,hair-2717,검은색 엔젤링 헤어,,#9494b6,hair:4a3349cddb66
4eb51fe9237f44f2825d071dd3c8a5e6,face,face-1063,갈고리 얼굴,,#ad2e34,face:29743bcb75cf
88fd2d3e54604832a775a28d5e540769,hair,hair-3295,노란색 미니 헤어,,#e89703,hair:bcbd49d2cb90
aa22ae3b4936400f8ba769c10e28353f,hair,hair-4104,노란색 네오 스우,,#c5ab24,hair:91827f6a0e3f
adc4972498254fc18b7974397488c34f,hair,hair-11750,,Yellow Crescent Hair,#fcad01,
5682108af5444dd6acea784540e67555,hair,hair-10593,,Flower Fascinator Hair,#83b2a5,hair:612f595b3c33
aed3bdb234a4421abc8bbe897246a76f,earaccessory,earaccessory-86,렉스의 레드 이어링,,,
d1fa8121dddb4b509c7dab805dd5e317,cap,cap-2146,벚꽃 캔디캡,,#a82a42,
e81f543e6cb94a1495ee89af021e37e3,cap,cap-1746,레드 티베리안,,#c20200,cap:01414a300b7c
342683f572774812b03d2cb3b7c375cc,face,face-699,앙증 얼굴,,#531033,
b6c9d29b497e4b448bd16d4ff00740f6,twohandweapon,twohandedweapon-2055,,2nd Unwelcome Guest Two-handed Blunt Weapon,,
a0241d042a3f4cb495db49f1e2137e9e,hair,hair-11570,,Parrot Hair,#a573ca,hair:be15625e2564
5f0d350c38314c34b9900390aa1c4b9f,face,face-7531,,Manager Face,,face:b36c71505a4b
64842e09d27346629f6ae1724e91b93e,face,face-1359,나도코있다 얼굴,,#602ce1,face:f15c99a6df8f
ae557181b2a54333be03f2228868f903,twohandweapon,twohandedweapon-1634,특제 마라드 에인션트 보우,,,
c50c0cdba1084c2e87a7dc971854b945,cap,cap-1502,호두까기 모자,,#a30704,
7ba91bb27e9e4404a92e76fdfa7f4576,face,face-8033,,Epicene Face,#2c1206,
5c867af4c47948f5ac152a2e117df3b9,cap,cap-2031,숲속 꽃 머리띠,,#7f5780,
90eff0799ad94661b9cba77f38a2e311,hair,hair-11363,,Red Eastern Rocker Hair,,hair:3b3e32373ce8
c25743ae0b154ef89a0e5d0b1d72979a,hair,hair-4702,검은색 묶으미 헤어,,#7d7b9f,hair:3c38c5f23410
